Number,Time,Si
19425,97.30524,56929.34347
19426,97.31024,49096.22861
19427,97.31525,54317.76091
19428,97.32026,59943.38458
19429,97.32527,58335.80576
19430,97.33027,55121.26679
19431,97.33528,59340.51835
19432,97.34029,59943.38458
19433,97.3453,53916.02729
19434,97.3503,94757.80547
19435,97.35531,53715.16531
19436,97.36032,60948.22609
19437,97.36533,56728.43317
19438,97.37033,52108.38544
19439,97.37534,52710.90374
19440,97.38035,102821.1555
19441,97.38536,57532.09369
19442,97.39036,53313.45102
19443,97.39537,65169.44055
19444,97.40038,61551.16967
19445,97.40539,59541.47053
19446,97.41039,52911.74962
19447,97.4154,57532.09369
19448,97.42041,62958.15087
19449,97.42542,53313.45102
19450,97.43042,57130.25699
19451,97.43543,76835.42374
19452,97.44044,61350.18525
19453,97.44545,47289.28216
19454,97.45045,60546.27981
19455,97.45546,57130.25699
19456,97.46047,56326.62225
19457,97.46548,59139.56938
19458,97.47048,61752.15732
19459,97.47549,57130.25699
19460,97.4805,52108.38544
19461,97.48551,55322.15131
19462,97.49051,54920.38548
19463,97.49552,62355.13959
19464,97.50053,58737.68112
19465,97.50554,59139.56938
19466,97.51054,59541.47053
19467,97.51555,61752.15732
19468,97.52056,58134.87291
19469,97.52557,55121.26679
19470,97.53057,53715.16531
19471,97.53558,61551.16967
19472,97.54059,60144.34643
19473,97.54559,61350.18525
19474,97.5506,65169.44055
19475,97.55561,58737.68112
19476,97.56062,60948.22609
19477,97.56562,52309.22165
19478,97.57063,59943.38458
19479,97.57564,55121.26679
19480,97.58065,61953.14818
19481,97.58565,67381.12045
19482,97.59066,56929.34347
19483,97.59567,57733.01687
19484,97.60068,59742.42594
19485,97.60568,60546.27981
19486,97.61069,63561.19118
19487,97.6157,60948.22609
19488,97.62071,60546.27981
19489,97.62571,62355.13959
19490,97.63072,60546.27981
19491,97.63573,57733.01687
19492,97.64074,55723.93002
19493,97.64574,60948.22609
19494,97.65075,61953.14818
19495,97.65576,60345.31151
19496,97.66077,61149.20406
19497,97.66577,59541.47053
19498,97.67078,54920.38548
19499,97.67579,54317.76091
19500,97.6808,97982.52377
19501,97.6858,72811.44443
19502,97.69081,59139.56938
19503,97.69582,132094.2876
19504,97.70083,97377.82596
19505,97.70583,80256.82183
19506,97.71084,57733.01687
19507,97.71585,57933.94328
19508,97.72086,53112.59871
19509,97.72586,55723.93002
19510,97.73087,64365.29006
19511,97.73588,53112.59871
19512,97.74089,57532.09369
19513,97.74589,61350.18525
19514,97.7509,60144.34643
19515,97.75591,51907.55245
19516,97.76092,51907.55245
19517,97.76592,60345.31151
19518,97.77093,59340.51835
19519,97.77594,59139.56938
19520,97.78095,54920.38548
19521,97.78595,55523.03905
19522,97.79096,62556.14013
19523,97.79597,60144.34643
19524,97.80097,58737.68112
19525,97.80598,57331.17373
19526,97.81099,57331.17373
19527,97.816,94354.77395
19528,97.821,80458.10962
19529,97.82601,101409.6952
19530,97.83102,59742.42594
19531,97.83603,61752.15732
19532,97.84103,57130.25699
19533,97.84604,118155.8049
19534,97.85105,53313.45102
19535,97.85606,55723.93002
19536,97.86106,52710.90374
19537,97.86607,56527.5261
19538,97.87108,60345.31151
19539,97.87609,58737.68112
19540,97.88109,55121.26679
19541,97.8861,42873.39926
19542,97.89111,62757.14389
19543,97.89612,55121.26679
19544,97.90112,54518.63254
19545,97.90613,60345.31151
19546,97.91114,59340.51835
19547,97.91615,60747.25134
19548,97.92115,52911.74962
19549,97.92616,52911.74962
19550,97.93117,60546.27981
19551,97.93618,64767.35886
19552,97.94118,55121.26679
19553,97.94619,108468.5843
19554,97.9512,55924.82421
19555,97.95621,64164.26051
19556,97.96121,59742.42594
19557,97.96622,56929.34347
19558,97.97123,57130.25699
19559,97.97624,54116.89249
19560,97.98124,52309.22165
19561,97.98625,55924.82421
19562,97.99126,52309.22165
19563,97.99627,64164.26051
19564,98.00127,65973.64263
19565,98.00628,53715.16531
19566,98.01129,55121.26679
19567,98.0163,118559.6013
19568,98.0213,65772.58727
19569,98.02631,52510.06109
19570,98.03132,60948.22609
19571,98.03633,65169.44055
19572,98.04133,57532.09369
19573,98.04634,57733.01687
19574,98.05135,58938.62364
19575,98.05635,58134.87291
19576,98.06136,52911.74962
19577,98.06637,106451.3537
19578,98.07138,57532.09369
19579,98.07638,57331.17373
19580,98.08139,54518.63254
19581,98.0864,63762.21106
19582,98.09141,59139.56938
19583,98.09641,55322.15131
19584,98.10142,57933.94328
19585,98.10643,62757.14389
19586,98.11144,54116.89249
19587,98.11644,65973.64263
19588,98.12145,55924.82421
19589,98.12646,57733.01687
19590,98.13147,54518.63254
19591,98.13647,63360.17452
19592,98.14148,59943.38458
19593,98.14649,49698.60203
19594,98.1515,48493.88416
19595,98.1565,105039.4852
19596,98.16151,62556.14013
19597,98.16652,58938.62364
19598,98.17153,56929.34347
19599,98.17653,48293.10911
19600,98.18154,52710.90374
19601,98.18655,60345.31151
19602,98.19156,53715.16531
19603,98.19656,58536.74183
19604,98.20157,56929.34347
19605,98.20658,64164.26051
19606,98.21159,64767.35886
19607,98.21659,56527.5261
19608,98.2216,66777.89632
19609,98.22661,55322.15131
19610,98.23162,56326.62225
19611,98.23662,52309.22165
19612,98.24163,59541.47053
19613,98.24664,58134.87291
19614,98.25165,56929.34347
19615,98.25665,60144.34643
19616,98.26166,62556.14013
19617,98.26667,59742.42594
19618,98.27168,56326.62225
19619,98.27668,55723.93002
19620,98.28169,60144.34643
19621,98.2867,60546.27981
19622,98.2917,58335.80576
19623,98.29671,58536.74183
19624,98.30172,61149.20406
19625,98.30673,62958.15087
19626,98.31173,61551.16967
19627,98.31674,125830.1574
19628,98.32175,60144.34643
19629,98.32676,56125.72162
19630,98.33176,65370.48623
19631,98.33677,72811.44443
19632,98.34178,90325.17061
19633,98.34679,94757.80547
19634,98.35179,60948.22609
19635,98.3568,54719.5074
19636,98.36181,55121.26679
19637,98.36682,64566.32285
19638,98.37182,59943.38458
19639,98.37683,62958.15087
19640,98.38184,59340.51835
19641,98.38685,57733.01687
19642,98.39185,56125.72162
19643,98.39686,103022.8056
19644,98.40187,64164.26051
19645,98.40688,52710.90374
19646,98.41188,61551.16967
19647,98.41689,79652.97786
19648,98.4219,81665.90418
19649,98.42691,63360.17452
19650,98.43191,112504.018
19651,98.43692,62154.14227
19652,98.44193,56527.5261
19653,98.44694,59139.56938
19654,98.45194,74219.69028
19655,98.45695,59139.56938
19656,98.46196,59943.38458
19657,98.46697,58938.62364
19658,98.47197,62355.13959
19659,98.47698,53514.30656
19660,98.48199,56125.72162
19661,98.487,59742.42594
19662,98.492,58938.62364
19663,98.49701,63963.23417
19664,98.50202,57130.25699
19665,98.50703,57130.25699
19666,98.51203,56527.5261
19667,98.51704,56929.34347
19668,98.52205,57130.25699
19669,98.52706,63561.19118
19670,98.53206,61752.15732
19671,98.53707,57130.25699
19672,98.54208,55523.03905
19673,98.54708,58536.74183
19674,98.55209,54920.38548
19675,98.5571,61953.14818
19676,98.56211,59139.56938
19677,98.56711,59139.56938
19678,98.57212,56326.62225
19679,98.57713,59340.51835
19680,98.58214,60144.34643
19681,98.58714,58737.68112
19682,98.59215,106249.6485
19683,98.59716,61149.20406
19684,98.60217,54116.89249
19685,98.60717,56326.62225
19686,98.61218,53313.45102
19687,98.61719,54719.5074
19688,98.6222,58938.62364
19689,98.6272,59541.47053
19690,98.63221,59139.56938
19691,98.63722,59139.56938
19692,98.64223,66375.76302
19693,98.64723,58335.80576
19694,98.65224,55723.93002
19695,98.65725,65370.48623
19696,98.66226,57733.01687
19697,98.66726,59943.38458
19698,98.67227,60747.25134
19699,98.67728,55924.82421
19700,98.68229,60747.25134
19701,98.68729,57733.01687
19702,98.6923,55121.26679
19703,98.69731,58737.68112
19704,98.70232,57532.09369
19705,98.70732,57933.94328
19706,98.71233,59742.42594
19707,98.71734,64767.35886
19708,98.72235,61149.20406
19709,98.72735,56728.43317
19710,98.73236,58536.74183
19711,98.73737,65973.64263
19712,98.74238,92944.26556
19713,98.74738,60747.25134
19714,98.75239,60144.34643
19715,98.7574,59742.42594
19716,98.76241,60345.31151
19717,98.76741,60948.22609
19718,98.77242,64767.35886
19719,98.77743,55523.03905
19720,98.78243,53112.59871
19721,98.78744,66174.70121
19722,98.79245,61953.14818
19723,98.79746,61350.18525
19724,98.80246,62556.14013
19725,98.80747,61149.20406
19726,98.81248,55924.82421
19727,98.81749,62757.14389
19728,98.82249,64164.26051
19729,98.8275,58134.87291
19730,98.83251,86699.63393
19731,98.83752,66174.70121
19732,98.84252,59943.38458
19733,98.84753,47690.80329
19734,98.85254,60747.25134
19735,98.85755,53112.59871
19736,98.86255,50702.62211
19737,98.86756,56728.43317
19738,98.87257,54920.38548
19739,98.87758,56326.62225
19740,98.88258,54920.38548
19741,98.88759,62556.14013
19742,98.8926,59340.51835
19743,98.89761,59943.38458
19744,98.90261,62154.14227
19745,98.90762,175016.7162
19746,98.91263,53514.30656
19747,98.91764,212592.5806
19748,98.92264,59340.51835
19749,98.92765,58134.87291
19750,98.93266,60345.31151
19751,98.93767,57733.01687
19752,98.94267,56728.43317
19753,98.94768,59943.38458
19754,98.95269,51104.25268
19755,98.9577,58335.80576
19756,98.9627,58335.80576
19757,98.96771,56929.34347
19758,98.97272,55121.26679
19759,98.97773,51305.07279
19760,98.98273,53313.45102
19761,98.98774,60546.27981
19762,98.99275,54920.38548
19763,98.99776,52510.06109
19764,99.00276,60144.34643
19765,99.00777,58335.80576
19766,99.01278,55523.03905
19767,99.01779,84484.54394
19768,99.02279,81061.99236
19769,99.0278,55723.93002
19770,99.03281,59541.47053
19771,99.03781,64566.32285
19772,99.04343,108468.5843
19773,99.04844,94153.26304
19774,99.05344,63159.16109
19775,99.05845,57130.25699
19776,99.06346,59139.56938
19777,99.06847,59742.42594
19778,99.07347,61350.18525
19779,99.07848,53514.30656
19780,99.08349,57331.17373
19781,99.0885,59742.42594
19782,99.0935,56728.43317
19783,99.09851,107056.4889
19784,99.10352,59742.42594
19785,99.10853,61350.18525
19786,99.11353,57130.25699
19787,99.11854,60144.34643
19788,99.12355,56728.43317
19789,99.12856,59139.56938
19790,99.13356,61752.15732
19791,99.13857,63762.21106
19792,99.14358,57331.17373
19793,99.14858,62355.13959
19794,99.15359,53313.45102
19795,99.1586,53715.16531
19796,99.16361,51706.72268
19797,99.16861,61953.14818
19798,99.17362,60747.25134
19799,99.17863,61551.16967
19800,99.18364,62355.13959
19801,99.18864,56527.5261
19802,99.19365,65370.48623
19803,99.19866,65370.48623
19804,99.20367,56527.5261
19805,99.20867,59742.42594
19806,99.21368,62757.14389
19807,99.21869,50501.81165
19808,99.2237,55121.26679
19809,99.2287,57130.25699
19810,99.23371,110889.6889
19811,99.23872,54719.5074
19812,99.24373,54116.89249
19813,99.24873,58737.68112
19814,99.25374,58536.74183
19815,99.25875,56929.34347
19816,99.26376,56929.34347
19817,99.26876,57331.17373
19818,99.27377,53112.59871
19819,99.27878,60546.27981
19820,99.28379,53112.59871
19821,99.28879,54920.38548
19822,99.2938,58134.87291
19823,99.29881,57331.17373
19824,99.30382,58134.87291
19825,99.30882,56125.72162
19826,99.31383,58536.74183
19827,99.31884,57733.01687
19828,99.32385,57733.01687
19829,99.32885,55924.82421
19830,99.33386,54920.38548
19831,99.33887,55121.26679
19832,99.34388,56125.72162
19833,99.34888,54719.5074
19834,99.35389,55723.93002
19835,99.3589,54920.38548
19836,99.36391,56929.34347
19837,99.36891,50702.62211
19838,99.37392,66174.70121
19839,99.37893,65370.48623
19840,99.38393,107661.6532
19841,99.38894,61953.14818
19842,99.39395,58134.87291
19843,99.39896,104837.8027
19844,99.40396,107459.9285
19845,99.40897,91936.85664
19846,99.41398,62355.13959
19847,99.41899,58938.62364
19848,99.42399,56527.5261
19849,99.429,55723.93002
19850,99.43401,60345.31151
19851,99.43902,65571.53514
19852,99.44402,60345.31151
19853,99.44903,65169.44055
19854,99.45404,59742.42594
19855,99.45905,61953.14818
19856,99.46405,61350.18525
19857,99.46906,55322.15131
19858,99.47407,62556.14013
19859,99.47908,55523.03905
19860,99.48408,55322.15131
19861,99.48909,57532.09369
19862,99.4941,56929.34347
19863,99.49911,61953.14818
19864,99.50411,58335.80576
19865,99.50912,57130.25699
19866,99.51413,63360.17452
19867,99.51914,55121.26679
19868,99.52414,60948.22609
19869,99.52915,56326.62225
19870,99.53416,60747.25134
19871,99.53917,122194.3533
19872,99.54417,62556.14013
19873,99.54918,54317.76091
19874,99.55419,59943.38458
19875,99.5592,61752.15732
19876,99.5642,58335.80576
19877,99.56921,56125.72162
19878,99.57422,61953.14818
19879,99.57923,61551.16967
19880,99.58423,61149.20406
19881,99.58924,59943.38458
19882,99.59425,52108.38544
19883,99.59926,55121.26679
19884,99.60426,97780.9546
19885,99.60927,70397.67668
19886,99.61428,111898.6203
19887,99.61929,52710.90374
19888,99.62429,53916.02729
19889,99.6293,60345.31151
19890,99.63431,57532.09369
19891,99.63931,58737.68112
19892,99.64432,62355.13959
19893,99.64933,59742.42594
19894,99.65434,58737.68112
19895,99.65934,68185.46446
19896,99.66435,69794.30735
19897,99.66936,126436.2271
19898,99.67437,60144.34643
19899,99.67937,64566.32285
19900,99.68438,57733.01687
19901,99.68939,54920.38548
19902,99.6944,59139.56938
19903,99.6994,58335.80576
19904,99.70441,51305.07279
19905,99.70942,51505.89612
19906,99.71443,53715.16531
19907,99.71943,44880.42572
19908,99.72444,50301.00442
19909,99.72945,57733.01687
19910,99.73446,57532.09369
19911,99.73946,51305.07279
19912,99.74447,64566.32285
19913,99.74948,56326.62225
19914,99.75449,61149.20406
19915,99.75949,54518.63254
19916,99.7645,49698.60203
19917,99.76951,61953.14818
19918,99.77452,132902.79
19919,99.77952,70799.93903
19920,99.78453,49096.22861
19921,99.78954,63360.17452
19922,99.79455,82672.48852
19923,99.79955,88915.11517
19924,99.80456,61752.15732
19925,99.80957,54116.89249
19926,99.81458,57532.09369
19927,99.81958,58134.87291
19928,99.82459,55523.03905
19929,99.8296,64767.35886
19930,99.83461,59541.47053
19931,99.83961,57130.25699
19932,99.84462,55523.03905
19933,99.84963,65772.58727
19934,99.85464,163461.8482
19935,99.85964,60144.34643
19936,99.86465,61551.16967
19937,99.86966,55924.82421
19938,99.87467,65169.44055
19939,99.87967,59340.51835
19940,99.88468,61149.20406
19941,99.88969,60747.25134
19942,99.89469,55322.15131
19943,99.8997,59541.47053
19944,99.90471,60144.34643
19945,99.90972,53112.59871
19946,99.91472,61551.16967
19947,99.91973,58335.80576
19948,99.92474,58938.62364
19949,99.92975,58134.87291
19950,99.93475,59139.56938
19951,99.93976,58335.80576
19952,99.94477,51505.89612
19953,99.94978,60546.27981
19954,99.95478,60747.25134
19955,99.95979,59139.56938
19956,99.9648,47891.56868
19957,99.96981,58335.80576
19958,99.97481,61953.14818
19959,99.97982,48092.33729
19960,99.98483,105442.86
19961,99.98984,57933.94328
19962,99.99484,83880.49638
19963,99.99985,56527.5261
19964,100.00486,63360.17452
19965,100.00987,56326.62225
19966,100.01487,55121.26679
19967,100.01988,63360.17452
19968,100.02489,56326.62225
19969,100.0299,56527.5261
19970,100.0349,63762.21106
19971,100.03991,57532.09369
19972,100.04492,57532.09369
19973,100.04993,55924.82421
19974,100.05493,58134.87291
19975,100.05994,54116.89249
19976,100.06495,59139.56938
19977,100.06996,57130.25699
19978,100.07496,59139.56938
19979,100.07997,60345.31151
19980,100.08498,57331.17373
19981,100.08999,47490.04112
19982,100.09499,55322.15131
19983,100.1,59541.47053
19984,100.10501,56326.62225
19985,100.11002,86901.02515
19986,100.11502,57331.17373
19987,100.12003,57130.25699
19988,100.12504,55523.03905
19989,100.13004,59139.56938
19990,100.13505,101812.9533
19991,100.14006,64365.29006
19992,100.14507,60948.22609
19993,100.15007,53514.30656
19994,100.15508,55121.26679
19995,100.16009,63159.16109
19996,100.1651,61953.14818
19997,100.1701,58536.74183
19998,100.17511,59139.56938
19999,100.18012,56125.72162
20000,100.18513,56125.72162
20001,100.19013,57532.09369
20002,100.19514,54719.5074
20003,100.20015,75829.30783
20004,100.20516,93750.25094
20005,100.21016,103426.1156
20006,100.21517,59139.56938
20007,100.22018,57733.01687
20008,100.22519,54518.63254
20009,100.23019,55523.03905
20010,100.2352,55924.82421
20011,100.24021,54920.38548
20012,100.24522,58737.68112
20013,100.25022,54920.38548
20014,100.25523,51505.89612
20015,100.26024,61752.15732
20016,100.26525,57532.09369
20017,100.27025,53112.59871
20018,100.27526,54920.38548
20019,100.28027,56125.72162
20020,100.28528,59139.56938
20021,100.29028,65772.58727
20022,100.29529,53715.16531
20023,100.3003,145643.5675
20024,100.30531,67381.12045
20025,100.31031,53514.30656
20026,100.31532,54920.38548
20027,100.32033,55322.15131
20028,100.32534,59340.51835
20029,100.33034,60747.25134
20030,100.33535,51104.25268
20031,100.34036,55924.82421
20032,100.34537,65169.44055
20033,100.35037,61953.14818
20034,100.35538,59139.56938
20035,100.36039,48694.66242
20036,100.3654,54518.63254
20037,100.3704,59943.38458
20038,100.37541,54317.76091
