Number,Time 197Au,197Au
20465,102.48,0
20466,102.485,0
20467,102.49,0
20468,102.495,200.0016
20469,102.5,0
20470,102.505,0
20471,102.51,0
20472,102.515,0
20473,102.52,0
20474,102.525,0
20475,102.53,0
20476,102.535,0
20477,102.54,0
20478,102.545,0
20479,102.55,0
20480,102.555,0
20481,102.56,0
20482,102.565,0
20483,102.57,0
20484,102.575,0
20485,102.58,0
20486,102.585,0
20487,102.59,0
20488,102.595,49096.22861
20489,102.6,0
20490,102.605,0
20491,102.61,0
20492,102.615,0
20493,102.62,0
20494,102.625,0
20495,102.63,0
20496,102.635,200.0016
20497,102.64,0
20498,102.645,0
20499,102.65,0
20500,102.655,0
20501,102.66,0
20502,102.665,33043.61758
20503,102.67,1800.129609
20504,102.675,0
20505,102.68,0
20506,102.685,0
20507,102.69,0
20508,102.695,0
20509,102.7,0
20510,102.705,0
20511,102.71,0
20512,102.715,0
20513,102.72,0
20514,102.726,0
20515,102.73,0
20516,102.736,0
20517,102.741,0
20518,102.746,0
20519,102.751,0
20520,102.756,200.0016
20521,102.761,0
20522,102.766,0
20523,102.771,0
20524,102.776,0
20525,102.781,0
20526,102.786,0
20527,102.791,0
20528,102.796,0
20529,102.801,200.0016
20530,102.806,200.0016
20531,102.811,200.0016
20532,102.816,0
20533,102.821,0
20534,102.826,200.0016
20535,102.831,0
20536,102.836,0
20537,102.841,0
20538,102.846,0
20539,102.851,0
20540,102.856,0
20541,102.861,0
20542,102.866,37656.63558
20543,102.871,56326.62225
20544,102.876,1600.102407
20545,102.881,0
20546,102.886,200.0016
20547,102.891,400.0064001
20548,102.896,0
20549,102.901,0
20550,102.906,0
20551,102.911,200.0016
20552,102.916,200.0016
20553,102.921,0
20554,102.926,0
20555,102.931,0
20556,102.936,0
20557,102.941,0
20558,102.946,0
20559,102.951,0
20560,102.956,0
20561,102.961,0
20562,102.966,0
20563,102.971,0
20564,102.976,0
20565,102.981,0
20566,102.986,0
20567,102.991,200.0016
20568,102.996,0
20569,103.001,0
20570,103.006,0
20571,103.011,0
20572,103.016,600.0144003
20573,103.021,0
20574,103.026,0
20575,103.031,0
20576,103.036,0
20577,103.041,0
20578,103.046,0
20579,103.051,0
20580,103.056,0
20581,103.061,0
20582,103.066,0
20583,103.071,0
20584,103.076,0
20585,103.081,0
20586,103.086,0
20587,103.091,0
20588,103.096,0
20589,103.101,0
20590,103.106,0
20591,103.111,0
20592,103.116,0
20593,103.121,0
20594,103.126,0
20595,103.131,0
20596,103.136,0
20597,103.141,0
20598,103.146,0
20599,103.151,0
20600,103.156,0
20601,103.161,0
20602,103.166,200.0016
20603,103.171,0
20604,103.176,0
20605,103.181,200.0016
20606,103.186,0
20607,103.191,0
20608,103.196,0
20609,103.201,0
20610,103.206,0
20611,103.211,0
20612,103.216,0
20613,103.221,0
20614,103.226,0
20615,103.231,200.0016
20616,103.236,0
20617,103.241,0
20618,103.246,0
20619,103.251,0
20620,103.256,0
20621,103.261,400.0064001
20622,103.266,0
20623,103.271,0
20624,103.276,0
20625,103.281,0
20626,103.286,0
20627,103.291,0
20628,103.296,0
20629,103.301,0
20630,103.306,0
20631,103.311,0
20632,103.316,0
20633,103.321,0
20634,103.326,0
20635,103.331,0
20636,103.336,0
20637,103.341,0
20638,103.346,0
20639,103.351,0
20640,103.356,0
20641,103.361,0
20642,103.366,0
20643,103.371,0
20644,103.376,0
20645,103.381,0
20646,103.386,400.0064001
20647,103.391,0
20648,103.396,0
20649,103.402,0
20650,103.407,200.0016
20651,103.412,0
20652,103.417,0
20653,103.422,0
20654,103.427,0
20655,103.432,0
20656,103.437,0
20657,103.442,0
20658,103.447,0
20659,103.452,0
20660,103.457,0
20661,103.462,0
20662,103.467,400.0064001
20663,103.472,0
20664,103.477,0
20665,103.482,0
20666,103.487,0
20667,103.492,0
20668,103.497,0
20669,103.502,0
20670,103.507,0
20671,103.512,0
20672,103.517,200.0016
20673,103.522,200.0016
20674,103.527,0
20675,103.532,200.0016
20676,103.537,0
20677,103.542,0
20678,103.547,0
20679,103.552,0
20680,103.557,0
20681,103.562,0
20682,103.567,400.0064001
20683,103.572,400.0064001
20684,103.577,0
20685,103.582,0
20686,103.587,200.0016
20687,103.592,0
20688,103.597,200.0016
20689,103.602,0
20690,103.607,0
20691,103.612,200.0016
20692,103.617,0
20693,103.622,0
20694,103.627,0
20695,103.632,0
20696,103.637,0
20697,103.642,0
20698,103.647,200.0016
20699,103.652,0
20700,103.657,0
20701,103.662,0
20702,103.667,0
20703,103.672,0
20704,103.677,0
20705,103.682,200.0016
20706,103.687,0
20707,103.692,0
20708,103.697,0
20709,103.702,0
20710,103.707,0
20711,103.712,0
20712,103.717,0
20713,103.722,0
20714,103.727,200.0016
20715,103.732,0
20716,103.737,0
20717,103.742,200.0016
20718,103.747,0
20719,103.752,0
20720,103.757,0
20721,103.762,0
20722,103.767,0
20723,103.772,0
20724,103.777,0
20725,103.782,0
20726,103.787,0
20727,103.792,0
20728,103.797,200.0016
20729,103.802,0
20730,103.807,0
20731,103.812,0
20732,103.817,0
20733,103.822,0
20734,103.827,0
20735,103.832,0
20736,103.837,0
20737,103.842,200.0016
20738,103.847,0
20739,103.852,200.0016
20740,103.857,0
20741,103.862,0
20742,103.867,0
20743,103.872,0
20744,103.877,0
20745,103.882,0
20746,103.887,0
20747,103.892,0
20748,103.897,0
20749,103.902,0
20750,103.907,0
20751,103.912,0
20752,103.917,0
20753,103.922,0
20754,103.927,0
20755,103.932,200.0016
20756,103.937,0
20757,103.942,0
20758,103.947,0
20759,103.952,0
20760,103.957,0
20761,103.962,0
20762,103.967,0
20763,103.972,200.0016
20764,103.977,0
20765,103.982,0
20766,103.987,0
20767,103.992,0
20768,103.997,200.0016
20769,104.002,200.0016
20770,104.007,0
20771,104.012,0
20772,104.017,42672.71431
20773,104.022,600.0144003
20774,104.027,0
20775,104.032,0
20776,104.037,200.0016
20777,104.042,0
20778,104.047,9603.687816
20779,104.052,0
20780,104.057,0
20781,104.062,0
20782,104.067,0
20783,104.072,0
20784,104.078,0
20785,104.083,0
20786,104.088,0
20787,104.093,200.0016
20788,104.098,0
20789,104.103,0
20790,104.108,0
20791,104.113,0
20792,104.118,200.0016
20793,104.123,0
20794,104.128,0
20795,104.133,0
20796,104.138,400.0064001
20797,104.143,0
20798,104.148,0
20799,104.153,0
20800,104.158,0
20801,104.163,0
20802,104.168,0
20803,104.173,0
20804,104.178,0
20805,104.183,0
20806,104.188,0
20807,104.193,0
20808,104.198,0
20809,104.203,200.0016
20810,104.208,0
20811,104.213,0
20812,104.218,200.0016
20813,104.223,0
20814,104.228,32843.09013
20815,104.233,0
20816,104.238,0
20817,104.243,0
20818,104.248,0
20819,104.253,0
20820,104.258,0
20821,104.263,0
20822,104.268,0
20823,104.273,0
20824,104.278,0
20825,104.283,0
20826,104.288,0
20827,104.293,0
20828,104.298,200.0016
20829,104.303,0
20830,104.308,0
20831,104.313,200.0016
20832,104.318,0
20833,104.323,0
20834,104.328,0
20835,104.333,0
20836,104.338,0
20837,104.343,200.0016
20838,104.348,0
20839,104.353,0
20840,104.358,0
20841,104.363,0
20842,104.368,0
20843,104.373,0
20844,104.378,0
20845,104.383,0
20846,104.388,0
20847,104.393,0
20848,104.398,0
20849,104.403,0
20850,104.408,0
20851,104.413,0
20852,104.418,0
20853,104.423,0
20854,104.428,0
20855,104.433,0
20856,104.438,0
20857,104.443,0
20858,104.448,0
20859,104.453,0
20860,104.458,0
20861,104.463,0
20862,104.468,0
20863,104.473,0
20864,104.478,0
20865,104.483,0
20866,104.488,0
20867,104.493,0
20868,104.498,0
20869,104.503,0
20870,104.508,0
20871,104.513,0
20872,104.518,0
20873,104.523,0
20874,104.528,0
20875,104.533,0
20876,104.538,0
20877,104.543,0
20878,104.548,0
20879,104.553,0
20880,104.558,0
20881,104.563,0
20882,104.568,0
20883,104.573,400.0064001
20884,104.578,2000.160013
20885,104.583,200.0016
20886,104.588,0
20887,104.593,200.0016
20888,104.598,0
20889,104.603,200.0016
20890,104.608,0
20891,104.613,0
20892,104.618,0
20893,104.623,0
20894,104.628,200.0016
20895,104.633,0
20896,104.638,0
20897,104.643,0
20898,104.648,0
20899,104.653,0
20900,104.658,400.0064001
20901,104.663,0
20902,104.668,0
20903,104.673,200.0016
20904,104.678,0
20905,104.683,0
20906,104.688,0
20907,104.693,0
20908,104.698,0
20909,104.703,0
20910,104.708,0
20911,104.713,0
20912,104.718,0
20913,104.723,200.0016
20914,104.728,0
20915,104.733,0
20916,104.738,0
20917,104.744,0
20918,104.749,0
20919,104.754,0
20920,104.759,0
20921,104.764,0
20922,104.769,200.0016
20923,104.774,0
20924,104.779,0
20925,104.784,0
20926,104.789,0
20927,104.794,0
20928,104.799,0
20929,104.804,0
20930,104.809,0
20931,104.814,0
20932,104.819,0
20933,104.824,0
20934,104.829,0
20935,104.834,0
20936,104.839,200.0016
20937,104.844,0
20938,104.849,0
20939,104.854,0
20940,104.859,0
20941,104.864,0
20942,104.869,0
20943,104.874,0
20944,104.879,0
20945,104.884,0
20946,104.889,200.0016
20947,104.894,0
20948,104.899,0
20949,104.904,0
20950,104.909,0
20951,104.914,0
20952,104.919,200.0016
20953,104.924,0
20954,104.929,0
20955,104.934,0
20956,104.939,200.0016
20957,104.944,0
20958,104.949,0
20959,104.954,0
20960,104.959,0
20961,104.964,0
20962,104.969,0
20963,104.974,0
20964,104.979,200.0016
20965,104.984,0
20966,104.989,0
20967,104.994,0
20968,104.999,0
20969,105.004,0
20970,105.009,0
20971,105.014,0
20972,105.019,0
20973,105.024,0
20974,105.029,0
20975,105.034,0
20976,105.039,0
20977,105.044,0
20978,105.049,0
20979,105.054,0
20980,105.059,0
20981,105.064,0
20982,105.069,0
20983,105.074,400.0064001
20984,105.079,200.0016
20985,105.084,0
20986,105.089,0
20987,105.094,0
20988,105.099,0
20989,105.104,0
20990,105.109,0
20991,105.114,0
20992,105.119,0
20993,105.124,0
20994,105.129,200.0016
20995,105.134,0
20996,105.139,0
20997,105.144,0
20998,105.149,200.0016
20999,105.154,0
21000,105.159,0
21001,105.164,0
21002,105.169,0
21003,105.174,800.0256008
21004,105.179,400.0064001
21005,105.184,49698.60203
21006,105.189,600.0144003
21007,105.194,200.0016
21008,105.199,0
21009,105.204,0
21010,105.209,0
21011,105.214,0
21012,105.219,0
21013,105.224,48092.33729
21014,105.229,0
21015,105.234,0
21016,105.239,0
21017,105.244,0
21018,105.249,0
21019,105.254,0
21020,105.259,0
21021,105.264,0
21022,105.269,0
21023,105.274,0
21024,105.279,200.0016
21025,105.284,0
21026,105.289,0
21027,105.294,0
21028,105.299,0
21029,105.304,0
21030,105.309,0
21031,105.314,0
21032,105.319,0
21033,105.324,200.0016
21034,105.329,200.0016
21035,105.334,0
21036,105.339,0
21037,105.344,0
21038,105.349,200.0016
21039,105.354,0
21040,105.359,0
21041,105.364,0
21042,105.369,0
21043,105.374,0
21044,105.379,200.0016
21045,105.384,0
21046,105.389,0
21047,105.394,0
21048,105.399,0
21049,105.404,0
21050,105.409,0
21051,105.414,400.0064001
21052,105.42,0
21053,105.425,0
21054,105.43,0
21055,105.435,0
21056,105.44,0
21057,105.445,400.0064001
21058,105.45,0
21059,105.455,0
21060,105.46,0
21061,105.465,0
21062,105.47,0
21063,105.475,0
21064,105.48,0
21065,105.485,0
21066,105.49,200.0016
21067,105.495,0
21068,105.5,0
21069,105.505,0
21070,105.51,0
21071,105.515,0
21072,105.52,0
21073,105.525,0
21074,105.53,0
21075,105.535,0
21076,105.54,0
21077,105.545,200.0016
21078,105.55,200.0016
21079,105.555,0
21080,105.56,0
21081,105.565,0
21082,105.57,0
21083,105.575,0
21084,105.58,0
21085,105.585,0
21086,105.59,0
21087,105.595,0
21088,105.6,0
21089,105.605,0
21090,105.61,0
21091,105.615,0
21092,105.62,0
21093,105.625,0
21094,105.63,0
21095,105.635,0
21096,105.64,0
21097,105.645,0
21098,105.65,0
21099,105.655,0
21100,105.66,200.0016
21101,105.665,0
21102,105.67,0
21103,105.675,200.0016
21104,105.68,0
21105,105.685,0
21106,105.69,800.0256008
21107,105.695,59340.51835
21108,105.7,0
21109,105.705,0
21110,105.71,0
21111,105.715,0
21112,105.72,0
21113,105.725,0
21114,105.73,0
21115,105.735,0
21116,105.74,200.0016
21117,105.745,0
21118,105.75,0
21119,105.755,0
21120,105.76,0
21121,105.765,0
21122,105.77,0
21123,105.775,0
21124,105.78,0
21125,105.785,0
21126,105.79,0
21127,105.795,0
21128,105.8,0
21129,105.805,0
21130,105.81,0
21131,105.815,0
21132,105.82,0
21133,105.825,0
21134,105.83,0
21135,105.835,0
21136,105.84,0
21137,105.845,0
21138,105.85,200.0016
21139,105.855,200.0016
21140,105.86,0
21141,105.865,0
21142,105.87,400.0064001
21143,105.875,0
21144,105.88,0
21145,105.885,0
21146,105.89,200.0016
21147,105.895,53112.59871
21148,105.9,0
21149,105.905,0
21150,105.91,0
21151,105.915,0
21152,105.92,0
21153,105.925,0
21154,105.93,0
21155,105.935,200.0016
21156,105.94,0
21157,105.945,0
21158,105.95,39863.46263
21159,105.955,0
21160,105.96,0
21161,105.965,0
21162,105.97,400.0064001
21163,105.975,0
21164,105.98,0
21165,105.985,0
21166,105.99,0
21167,105.995,0
21168,106,0
21169,106.005,0
21170,106.01,400.0064001
21171,106.015,0
21172,106.02,0
21173,106.025,0
21174,106.03,0
21175,106.035,0
21176,106.04,0
21177,106.045,0
21178,106.05,0
21179,106.055,0
21180,106.06,0
21181,106.065,0
21182,106.07,0
21183,106.075,0
21184,106.08,0
21185,106.086,0
21186,106.091,0
21187,106.096,0
21188,106.101,0
21189,106.106,0
21190,106.111,0
21191,106.116,0
21192,106.121,0
21193,106.126,0
21194,106.131,0
21195,106.136,0
21196,106.141,0
21197,106.146,0
21198,106.151,0
21199,106.156,0
21200,106.161,0
21201,106.166,0
21202,106.171,0
21203,106.176,0
21204,106.181,0
21205,106.186,0
21206,106.191,0
21207,106.196,0
21208,106.201,0
21209,106.206,0
21210,106.211,0
21211,106.216,0
21212,106.221,200.0016
21213,106.226,0
21214,106.231,0
21215,106.236,0
21216,106.241,200.0016
21217,106.246,200.0016
21218,106.251,0
21219,106.256,0
21220,106.261,200.0016
21221,106.266,0
21222,106.271,0
21223,106.276,0
21224,106.281,0
21225,106.286,0
21226,106.291,0
21227,106.296,0
21228,106.301,0
21229,106.306,200.0016
21230,106.311,0
21231,106.316,0
21232,106.321,0
21233,106.326,0
21234,106.331,0
21235,106.336,0
21236,106.341,0
21237,106.346,0
21238,106.351,0
21239,106.356,0
21240,106.361,0
21241,106.366,0
21242,106.371,0
21243,106.376,0
21244,106.381,0
21245,106.386,0
21246,106.391,200.0016
21247,106.396,400.0064001
21248,106.401,0
21249,106.406,0
21250,106.411,0
21251,106.416,0
21252,106.421,0
21253,106.426,0
21254,106.431,0
21255,106.436,0
21256,106.441,0
21257,106.446,0
21258,106.451,0
21259,106.456,200.0016
21260,106.461,0
21261,106.466,0
21262,106.471,0
21263,106.476,0
21264,106.481,0
21265,106.486,0
21266,106.491,0
21267,106.496,400.0064001
21268,106.501,0
21269,106.506,0
21270,106.511,0
21271,106.516,200.0016
21272,106.521,200.0016
21273,106.526,0
21274,106.531,200.0016
21275,106.536,0
21276,106.541,0
21277,106.546,0
21278,106.551,0
21279,106.556,0
21280,106.561,0
21281,106.566,0
21282,106.571,200.0016
21283,106.576,0
21284,106.581,0
21285,106.586,0
21286,106.591,0
21287,106.596,0
21288,106.601,0
21289,106.606,200.0016
21290,106.611,0
21291,106.616,0
21292,106.621,0
21293,106.626,0
21294,106.631,0
21295,106.636,200.0016
21296,106.641,0
21297,106.646,0
21298,106.651,200.0016
21299,106.656,0
21300,106.661,0
21301,106.666,0
21302,106.671,0
21303,106.676,0
21304,106.681,0
21305,106.686,0
21306,106.691,0
21307,106.696,0
21308,106.701,0
21309,106.706,0
21310,106.711,0
21311,106.716,0
21312,106.721,0
21313,106.726,0
21314,106.731,0
21315,106.736,0
21316,106.741,0
21317,106.746,0
21318,106.751,0
21319,106.756,0
21320,106.762,0
21321,106.767,200.0016
21322,106.772,0
21323,106.777,0
21324,106.782,0
21325,106.787,0
21326,106.792,0
21327,106.797,200.0016
21328,106.802,0
21329,106.807,0
21330,106.812,0
21331,106.817,0
21332,106.822,0
21333,106.827,0
21334,106.832,0
21335,106.837,0
21336,106.842,0
21337,106.847,0
21338,106.852,0
21339,106.857,0
21340,106.862,0
21341,106.867,0
21342,106.872,51907.55245
21343,106.877,0
21344,106.882,0
21345,106.887,0
21346,106.892,0
21347,106.897,0
21348,106.902,200.0016
21349,106.907,0
21350,106.912,0
21351,106.917,0
21352,106.922,0
21353,106.927,0
21354,106.932,0
21355,106.937,0
21356,106.942,200.0016
21357,106.947,200.0016
21358,106.952,0
21359,106.957,200.0016
21360,106.962,0
21361,106.967,0
21362,106.972,0
21363,106.977,0
21364,106.982,0
21365,106.987,0
21366,106.992,0
21367,106.997,0
21368,107.002,0
21369,107.007,0
21370,107.012,0
21371,107.017,0
21372,107.022,0
21373,107.027,0
21374,107.032,0
21375,107.037,0
21376,107.042,200.0016
21377,107.047,200.0016
21378,107.052,0
21379,107.057,0
21380,107.062,0
21381,107.067,0
21382,107.072,0
21383,107.077,0
21384,107.082,0
21385,107.087,0
21386,107.092,200.0016
21387,107.097,4000.640102
21388,107.102,44077.57653
21389,107.107,0
21390,107.112,0
21391,107.117,0
21392,107.122,0
21393,107.127,0
21394,107.132,0
21395,107.137,0
21396,107.142,0
21397,107.147,0
21398,107.152,0
21399,107.157,200.0016
21400,107.162,0
21401,107.167,0
21402,107.172,0
21403,107.177,0
21404,107.182,0
21405,107.187,0
21406,107.192,0
21407,107.197,0
21408,107.202,0
21409,107.207,0
21410,107.212,200.0016
21411,107.217,0
21412,107.222,0
21413,107.227,0
21414,107.232,0
21415,107.237,0
21416,107.242,0
21417,107.247,0
21418,107.252,0
21419,107.257,0
21420,107.262,0
21421,107.267,0
21422,107.272,0
21423,107.277,37857.24015
21424,107.282,0
21425,107.287,0
21426,107.292,0
21427,107.297,0
21428,107.302,200.0016
21429,107.307,0
21430,107.312,0
21431,107.317,0
21432,107.322,0
21433,107.327,0
21434,107.332,0
21435,107.337,0
21436,107.342,0
21437,107.347,0
21438,107.352,0
21439,107.357,0
21440,107.362,0
21441,107.367,0
21442,107.372,0
21443,107.377,0
21444,107.382,0
21445,107.387,0
21446,107.392,0
21447,107.397,200.0016
21448,107.402,0
21449,107.407,400.0064001
21450,107.412,0
21451,107.417,0
21452,107.422,0
21453,107.428,0
21454,107.433,0
21455,107.438,0
21456,107.443,0
21457,107.448,0
21458,107.453,0
21459,107.458,0
21460,107.463,0
21461,107.468,200.0016
21462,107.473,0
21463,107.478,0
21464,107.483,40064.10256
21465,107.488,800.0256008
21466,107.493,0
21467,107.498,0
21468,107.503,0
21469,107.508,0
21470,107.513,0
21471,107.518,0
21472,107.523,0
21473,107.528,0
21474,107.533,0
21475,107.538,0
21476,107.543,0
21477,107.548,0
21478,107.553,200.0016
21479,107.558,0
21480,107.563,0
21481,107.568,0
21482,107.573,0
21483,107.578,0
21484,107.583,0
21485,107.588,0
21486,107.593,0
21487,107.598,0
21488,107.603,0
21489,107.608,200.0016
21490,107.613,0
21491,107.618,0
21492,107.623,200.0016
21493,107.628,200.0016
21494,107.633,200.0016
21495,107.638,0
21496,107.643,200.0016
21497,107.648,200.0016
21498,107.653,0
21499,107.658,0
21500,107.663,0
21501,107.668,200.0016
21502,107.673,0
21503,107.678,0
21504,107.683,200.0016
21505,107.688,0
21506,107.693,0
21507,107.698,0
21508,107.703,0
21509,107.708,200.0016
21510,107.713,0
21511,107.718,0
21512,107.723,0
21513,107.728,0
21514,107.733,200.0016
21515,107.738,0
21516,107.743,0
21517,107.748,0
21518,107.753,200.0016
21519,107.758,0
21520,107.763,0
21521,107.768,0
21522,107.773,0
21523,107.778,0
21524,107.783,0
21525,107.788,0
21526,107.793,0
21527,107.798,0
21528,107.803,0
21529,107.808,0
21530,107.813,0
21531,107.818,0
21532,107.823,0
21533,107.828,0
21534,107.833,0
21535,107.838,0
21536,107.843,0
21537,107.848,0
21538,107.853,0
21539,107.858,0
21540,107.863,200.0016
21541,107.868,200.0016
